Timestamp,uid,time,eventName,target,info,state,LOG_VERSION
3/16/2022 21:38:02,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:04,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:05,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:06,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:07,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:08,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:13,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,span#openNav.w3-opennav.w3-left.w3-xlarge,"{""which"":1,""pageX"":93,""pageY"":119}",#Holidays,0.1
3/16/2022 21:38:14,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white.w3-round-large,"{""which"":1,""pageX"":110,""pageY"":46}",#Holidays,0.1
3/16/2022 21:38:14,OS_X-Chrome-9958373712239559,1.64744E+12,onLoadEvent,[object HTMLDocument],"{""eventName"":""windowLoaded"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 21:38:25,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,div.w3-dropdown-content.w3-small.w3-card-4.custom-dropdown a,"{""which"":1,""pageX"":67,""pageY"":153}",,0.1
3/16/2022 21:38:26,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:27,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:42,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:42,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:38:51,OS_X-Chrome-9958373712239559,1.64744E+12,onLoadEvent,[object HTMLDocument],"{""eventName"":""windowLoaded"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 21:39:12,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white.cupcakes-bold,"{""which"":1,""pageX"":104,""pageY"":95}",,0.1
3/16/2022 21:39:28,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,div.w3-dropdown-content.w3-small.w3-card-4.custom-dropdown a,"{""which"":1,""pageX"":84,""pageY"":123}",,0.1
3/16/2022 21:39:28,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:39:29,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:39:30,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:39:30,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:12,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white,"{""which"":1,""pageX"":1512,""pageY"":369}",#Always-Available,0.1
3/16/2022 21:41:12,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Lemon-ret,0.1
3/16/2022 21:41:12,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white,"{""which"":1,""pageX"":1511,""pageY"":2009}",#Lemon-ret,0.1
3/16/2022 21:41:13,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Red-Velvet-ret,0.1
3/16/2022 21:41:13,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white,"{""which"":1,""pageX"":1515,""pageY"":2417}",#Red-Velvet-ret,0.1
3/16/2022 21:41:14,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Holidays,0.1
3/16/2022 21:41:14,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white,"{""which"":1,""pageX"":1514,""pageY"":2711}",#Holidays,0.1
3/16/2022 21:41:14,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Chocolate-Peanut-Butter-ret,0.1
3/16/2022 21:41:14,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Chocolate-Peanut-Butter-ret,0.1
3/16/2022 21:41:16,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Chocolate-Peanut-Butter-ret,0.1
3/16/2022 21:41:18,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,span#openNav.w3-opennav.w3-left.w3-xlarge,"{""which"":1,""pageX"":94,""pageY"":121}",#Chocolate-Peanut-Butter-ret,0.1
3/16/2022 21:41:20,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white.w3-round-large,"{""which"":1,""pageX"":99,""pageY"":43}",#Chocolate-Peanut-Butter-ret,0.1
3/16/2022 21:41:20,OS_X-Chrome-9958373712239559,1.64744E+12,onLoadEvent,[object HTMLDocument],"{""eventName"":""windowLoaded"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 21:41:28,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,div.w3-dropdown-content.w3-small.w3-card-4.custom-dropdown a,"{""which"":1,""pageX"":95,""pageY"":121}",,0.1
3/16/2022 21:41:28,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:29,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:39,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:44,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:45,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:46,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:50,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:51,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:51,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:53,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:41:58,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,span#openNav.w3-opennav.w3-left.w3-xlarge,"{""which"":1,""pageX"":83,""pageY"":104}",#Always-Available,0.1
3/16/2022 21:41:59,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white.w3-round-large,"{""which"":1,""pageX"":116,""pageY"":47}",#Always-Available,0.1
3/16/2022 21:42:00,OS_X-Chrome-9958373712239559,1.64744E+12,onLoadEvent,[object HTMLDocument],"{""eventName"":""windowLoaded"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 21:42:03,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,div.w3-dropdown-content.w3-small.w3-card-4.custom-dropdown a,"{""which"":1,""pageX"":76,""pageY"":121}",,0.1
3/16/2022 21:42:04,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:42:04,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:42:08,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:42:09,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:42:10,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 21:42:12,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 22:10:11,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:10:13,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:31:58,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:31:59,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:32:00,OS_X-Chrome-9958373712239559,1.64744E+12,startBrowsing,[object HTMLDocument],"{""eventName"":""startBrowsing"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 22:33:00,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,input.w3-btn.w3-small.w3-round-xxlarge.w3-border.w3-theme-l4,"{""which"":1,""pageX"":224,""pageY"":1214}",,0.1
3/16/2022 22:33:00,OS_X-Chrome-9958373712239559,1.64744E+12,clickedChocolateAddToCart,[object HTMLDocument],"{""eventName"":""clickedChocolateAddToCart"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 22:33:09,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:33:09,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:33:18,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white,"{""which"":1,""pageX"":1525,""pageY"":1243}",,0.1
3/16/2022 22:33:19,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Red-Velvet-ret,0.1
3/16/2022 22:33:19,OS_X-Chrome-9958373712239559,1.64744E+12,startBrowsing,[object HTMLDocument],"{""eventName"":""startBrowsing"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",#Red-Velvet-ret,0.1
3/16/2022 22:33:20,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Red-Velvet-ret,0.1
3/16/2022 22:33:22,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,input.w3-btn.w3-small.w3-round-xxlarge.w3-border.w3-theme-l4,"{""which"":1,""pageX"":1298,""pageY"":2276}",#Red-Velvet-ret,0.1
3/16/2022 22:33:22,OS_X-Chrome-9958373712239559,1.64744E+12,clickedRedVelvetAddToCart,[object HTMLDocument],"{""eventName"":""clickedRedVelvetAddToCart"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",#Red-Velvet-ret,0.1
3/16/2022 22:33:36,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white,"{""which"":1,""pageX"":1532,""pageY"":2494}",#Red-Velvet-ret,0.1
3/16/2022 22:33:36,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:33:37,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:33:39,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,input.w3-btn.w3-small.w3-round-xxlarge.w3-border.w3-theme-l4,"{""which"":1,""pageX"":211,""pageY"":4386}",#Custom,0.1
3/16/2022 22:33:39,OS_X-Chrome-9958373712239559,1.64744E+12,clickedCustomAddToCart,[object HTMLDocument],"{""eventName"":""clickedCustomAddToCart"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",#Custom,0.1
3/16/2022 22:33:56,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:33:57,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:33:58,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:33:59,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:33:59,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:34:02,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:34:02,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,input.w3-btn.w3-small.w3-round-xxlarge.w3-border.w3-theme-l4,"{""which"":1,""pageX"":430,""pageY"":2323}",#Custom,0.1
3/16/2022 22:34:08,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:34:08,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:34:09,OS_X-Chrome-9958373712239559,1.64744E+12,startBrowsing,[object HTMLDocument],"{""eventName"":""startBrowsing"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",#Custom,0.1
3/16/2022 22:34:09,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,input.w3-btn.w3-small.w3-round-xxlarge.w3-border.w3-theme-l4,"{""which"":1,""pageX"":451,""pageY"":1948}",#Custom,0.1
3/16/2022 22:37:38,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:39,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:40,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:41,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:41,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:42,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:44,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:45,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:45,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:47,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:48,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:37:48,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Custom,0.1
3/16/2022 22:40:51,OS_X-Chrome-9958373712239559,1.64744E+12,startBrowsing,[object HTMLDocument],"{""eventName"":""startBrowsing"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 22:40:54,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:40:57,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:41:09,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:41:09,OS_X-Chrome-9958373712239559,1.64744E+12,startBrowsing,[object HTMLDocument],"{""eventName"":""startBrowsing"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 22:41:10,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:41:11,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:41:12,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:41:17,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:41:18,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",,0.1
3/16/2022 22:41:18,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,span#openNav.w3-opennav.w3-left.w3-xlarge,"{""which"":1,""pageX"":92,""pageY"":110}",,0.1
3/16/2022 22:41:19,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,a.w3-text-white.w3-round-large,"{""which"":1,""pageX"":109,""pageY"":47}",,0.1
3/16/2022 22:41:20,OS_X-Chrome-9958373712239559,1.64744E+12,startHomepage,[object HTMLDocument],"{""eventName"":""startHomepage"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",,0.1
3/16/2022 22:41:29,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,div.w3-dropdown-content.w3-small.w3-card-4.custom-dropdown a,"{""which"":1,""pageX"":92,""pageY"":132}",,0.1
3/16/2022 22:41:29,OS_X-Chrome-9958373712239559,1.64744E+12,clickedGoToBrowsingPage,[object HTMLDocument],"{""eventName"":""clickedGoToBrowsingPage"",""info"":{""input"":null,""unique_id"":null,""interface"":""old"",""clicked"":""alwaysAvailable""}}",,0.1
3/16/2022 22:41:29,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 22:41:29,OS_X-Chrome-9958373712239559,1.64744E+12,startBrowsing,[object HTMLDocument],"{""eventName"":""startBrowsing"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",#Always-Available,0.1
3/16/2022 22:41:30,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 22:42:43,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 22:42:44,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 22:42:44,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 22:42:45,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStopEvent,[object HTMLDocument],"{""eventName"":""scrollStop"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 22:42:46,OS_X-Chrome-9958373712239559,1.64744E+12,mousedown,input.w3-btn.w3-small.w3-round-xxlarge.w3-border.w3-theme-l4,"{""which"":1,""pageX"":201,""pageY"":1215}",#Always-Available,0.1
3/16/2022 22:42:46,OS_X-Chrome-9958373712239559,1.64744E+12,clickedChocolateAddToCart,[object HTMLDocument],"{""eventName"":""clickedChocolateAddToCart"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",#Always-Available,0.1
3/16/2022 22:46:13,OS_X-Chrome-9958373712239559,1.64744E+12,scrollStartEvent,[object HTMLDocument],"{""eventName"":""scrollStart"",""info"":{""input"":null,""unique_id"":null,""interface"":""new""}}",#Always-Available,0.1
3/16/2022 22:46:13,OS_X-Chrome-9958373712239559,1.64744E+12,startBrowsing,[object HTMLDocument],"{""eventName"":""startBrowsing"",""info"":{""input"":null,""unique_id"":null,""interface"":""old""}}",#Always-Available,0.1
